Timestamp,Presiune1_Valva1,Presiune2_Valva1,Presiune1_Valva2,Presiune2_Valva2,Presiune1_Valva3,Presiune2_Valva3,Presiune1_Valva4,Presiune2_Valva4,pre_input,ex_0,Label
1778161197392,0,2371,1442,1028,6,48,12,4,2463,10000,0
1778161197432,65534,2371,1442,1029,5,51,11,1,2463,10000,0
1778161197512,65534,2372,1442,1029,7,48,12,4,2463,10000,0
1778161197572,1713,62,1442,1029,9,48,10,32,2463,10000,0
1778161197632,2317,19,1442,1028,6,51,11,11,2463,10000,0
1778161197692,2134,8,1442,1030,9,49,12,8,2463,10000,0
1778161197732,2165,7,1442,1028,6,49,12,8,2463,10000,0
1778161197812,2048,3,1442,1030,6,51,10,4,2463,10000,0
1778161197832,2014,6,1442,1029,7,49,7,5,2463,10000,0
1778161197892,2108,0,1442,1028,7,49,12,7,2463,10000,0
1778161197952,2223,0,1440,1029,9,48,7,3,2463,10000,0
1778161198012,2265,65532,1442,1029,7,48,12,1,2463,10000,0
1778161198072,2235,65531,1442,1029,6,48,8,3,2463,10000,0
1778161198132,2303,65532,1442,1028,6,48,10,1,2463,10000,0
1778161198172,2347,65531,1443,1029,7,49,8,3,2463,10000,0
1778161198232,2367,65530,1442,1029,6,51,11,3,2463,10000,0
1778161198312,2373,65530,1440,1029,7,48,12,1,2463,10000,0
1778161198332,2374,65531,1442,1029,5,51,12,3,2463,10000,0
1778161198412,2385,65531,1442,1029,6,49,11,3,2463,10000,0
1778161198452,2390,65532,1443,1029,9,49,12,3,2463,10000,0
1778161198532,2393,65531,1442,1029,6,49,12,0,2463,10000,0
1778161198572,2397,65532,1442,1029,7,48,12,3,2463,10000,0
1778161198652,2397,65531,1442,1029,6,49,8,3,2463,10000,0
1778161198672,2397,65531,1442,1029,7,48,14,1,2463,10000,0
1778161198732,2396,65532,1442,1029,7,49,8,0,2463,10000,0
1778161198812,2399,65532,1442,1029,6,48,10,4,2463,10000,0
1778161198872,2397,65531,1442,1028,6,49,14,3,2463,10000,0
1778161198912,2397,65532,1442,1029,6,49,11,3,2463,10000,0
1778161198992,2397,65531,1442,1029,6,49,8,3,2463,10000,0
1778161199052,2394,65532,1442,1029,7,45,8,1,2463,10000,0
1778161199092,2393,65532,1442,1029,6,47,12,1,2463,10000,0
1778161199172,2392,65532,1443,1030,9,51,8,4,2463,10000,0
1778161199212,2393,65531,1445,1029,5,48,8,1,2463,10000,0
1778161199272,2394,65531,1442,1029,6,47,12,5,2463,10000,0
1778161199332,2394,65532,1443,1029,4,47,12,3,2463,10000,0
1778161199392,2394,65531,1442,1028,9,48,11,1,2463,10000,0
1778161199472,2391,65531,1442,1030,4,49,8,1,2463,10000,0
1778161199532,2393,65531,1443,1029,7,48,12,1,2463,10000,0
1778161199592,77,2222,1443,1028,7,48,14,34,2463,10000,0
1778161199632,32,2506,1443,1029,6,49,14,12,2463,10000,0
1778161199712,15,2037,1443,1028,7,47,11,7,2463,10000,0
1778161199772,9,2072,1443,1029,6,49,11,5,2463,10000,0
1778161199832,8,2169,1443,1030,6,48,12,4,2463,10000,0
1778161199872,9,2108,1442,1028,4,48,12,7,2463,10000,0
1778161199932,4,2014,1440,1029,6,47,12,4,2463,10000,0
1778161199992,4,1935,1442,1028,6,47,12,4,2463,10000,0
1778161200052,65532,2248,1442,1029,6,51,12,0,2463,10000,0
1778161200092,0,2145,1442,1029,6,49,11,3,2463,10000,0
1778161200152,0,2333,1443,1029,6,48,14,4,2463,10000,0
1778161200192,65534,2355,1442,1028,6,49,10,0,2463,10000,0
1778161200272,65534,2367,1442,1029,7,47,12,1,2463,10000,0
1778161200312,65534,2367,1442,1028,6,44,10,3,2463,10000,0
1778161200392,65534,2371,1442,1029,6,49,7,1,2463,10000,0
1778161200432,65534,2370,1442,1028,5,48,14,3,2463,10000,0
1778161200492,65533,2368,1440,1029,6,44,12,3,2463,10000,0
1778161200572,65534,2364,1440,1029,6,47,10,3,2463,10000,0
1778161200612,65533,2364,1442,1029,6,47,12,0,2463,10000,0
1778161200672,65534,2364,1443,1028,7,51,8,3,2463,10000,0
1778161200712,65534,2365,1443,1028,7,48,8,1,2463,10000,0
1778161200792,0,2367,1443,1030,6,49,8,1,2463,10000,0
1778161200852,65534,2365,1442,1030,7,49,7,1,2463,10000,0
1778161200932,0,2368,1442,1028,6,47,8,1,2463,10000,0
1778161200992,0,2365,1440,1029,6,49,12,1,2463,10000,0
1778161201052,65534,2368,1442,1029,6,47,8,3,2463,10000,0
1778161201092,65534,2368,1443,1030,6,44,10,1,2463,10000,0
1778161201152,65534,2368,1440,1028,9,48,10,1,2463,10000,0
1778161201212,65534,2368,1442,1029,6,48,12,3,2463,10000,0
1778161201292,0,2369,1442,1030,6,47,10,1,2463,10000,0
1778161201352,65534,2368,1440,1028,6,48,8,1,2463,10000,0
1778161201412,65534,2368,1440,1029,6,49,10,1,2463,10000,0
1778161201492,65533,2367,1442,1029,5,48,10,3,2463,10000,0
1778161201533,65533,2368,1443,1029,6,49,10,1,2463,10000,0
1778161201592,65534,2371,1442,1029,5,48,12,3,2463,10000,0
1778161201652,2379,36,1442,1029,7,48,11,18,2463,10000,0
1778161201712,2242,15,1442,1028,6,49,8,8,2463,10000,0
1778161201752,2128,10,1442,1029,7,49,10,8,2463,10000,0
1778161201812,2125,2,1443,1029,6,48,8,3,2463,10000,0
1778161201852,2136,3,1442,1029,9,47,10,4,2463,10000,0
1778161201932,1998,4,1443,1029,6,49,8,4,2463,10000,0
1778161201952,2161,3,1442,1028,7,47,12,4,2463,10000,0
1778161202012,2263,0,1440,1029,7,49,14,5,2463,10000,0
1778161202072,2222,65534,1443,1028,6,47,12,4,2463,10000,0
1778161202152,2224,65532,1443,1029,7,48,8,1,2463,10000,0
1778161202212,2327,65531,1443,1029,7,47,8,1,2463,10000,0
1778161202272,2366,65532,1440,1029,7,49,12,5,2463,10000,0
1778161202332,2372,65532,1443,1029,9,49,12,3,2463,10000,0
1778161202392,2376,65531,1442,1028,6,47,12,3,2463,10000,0
1778161202472,2384,65530,1442,1030,6,45,12,3,2463,10000,0
1778161202512,2386,65530,1442,1029,5,47,12,1,2463,10000,0
1778161202572,2390,65531,1442,1028,7,47,12,4,2463,10000,0
1778161202632,2395,65530,1442,1028,6,48,11,3,2463,10000,0
1778161202672,2395,65532,1440,1029,4,48,8,1,2463,10000,0
1778161202752,2391,65532,1440,1028,7,47,10,1,2463,10000,0
1778161202812,2392,65530,1440,1028,6,47,8,0,2463,10000,0
1778161202872,2391,65534,1443,1029,7,48,7,0,2463,10000,0
1778161202912,2393,65530,1442,1029,6,48,10,1,2463,10000,0
1778161202992,2392,65530,1443,1030,6,51,12,4,2463,10000,0
1778161203052,2392,65531,1442,1029,4,48,12,4,2463,10000,0
1778161203133,2391,65531,1442,1029,6,49,8,4,2463,10000,0
1778161203152,2392,65531,1442,1029,6,47,11,1,2463,10000,0
1778161203232,2391,65532,1442,1029,6,47,12,1,2463,10000,0
1778161203272,2389,65531,1442,1030,6,49,10,1,2463,10000,0
1778161203352,2389,65530,1442,1029,6,48,10,1,2463,10000,0
1778161203392,2389,65532,1442,1029,6,49,10,3,2463,10000,0
1778161203472,2391,65530,1442,1029,6,49,12,3,2463,10000,0
1778161203512,2391,65531,1442,1028,7,49,8,1,2463,10000,0
1778161203572,2388,65532,1442,1028,6,45,8,1,2463,10000,0
1778161203652,78,2214,1442,1029,6,48,14,34,2463,10000,0
1778161203672,42,2645,1442,1030,7,49,10,16,2463,10000,0
1778161203752,18,2032,1442,1029,7,48,10,8,2463,10000,0
1778161203792,10,2099,1442,1026,6,44,10,4,2463,10000,0
1778161203852,9,2160,1442,1029,7,48,12,5,2463,10000,0
1778161203912,8,2107,1442,1029,6,49,12,7,2463,10000,0
1778161203992,7,2068,1440,1029,6,48,8,3,2463,10000,0
1778161204032,4,1969,1442,1029,9,48,11,4,2463,10000,0
1778161204092,3,1976,1442,1029,7,48,12,5,2463,10000,0
1778161204152,65534,2271,1442,1028,6,49,12,3,2463,10000,0
1778161204212,0,2331,1442,1029,7,48,10,4,2463,10000,0
1778161204252,65534,2354,1442,1029,7,47,8,1,2463,10000,0
1778161204312,65534,2364,1443,1029,6,49,12,3,2463,10000,0
1778161204392,65534,2368,1442,1028,7,48,12,1,2463,10000,0
1778161204432,65534,2371,1440,1030,6,51,8,1,2463,10000,0
1778161204512,65534,2371,1442,1028,6,48,12,4,2463,10000,0
1778161204592,65533,2372,1440,1029,5,48,8,1,2463,10000,0
1778161204632,65533,2369,1442,1029,9,47,10,0,2463,10000,0
1778161204692,65534,2369,1442,1029,6,49,10,1,2463,10000,0
1778161204732,65534,2368,1442,1029,6,51,12,3,2463,10000,0
1778161204792,1,2370,1442,1029,6,51,12,1,2463,10000,0
1778161204852,65534,2371,1440,1029,7,48,10,3,2463,10000,0
1778161204932,65534,2368,1442,1029,7,51,11,4,2463,10000,0
1778161204972,0,2368,1443,1028,9,49,8,1,2463,10000,0
1778161205032,65533,2365,1442,1029,6,47,12,0,2463,10000,0
1778161205092,65533,2369,1442,1029,9,48,14,3,2463,10000,0
1778161205152,65534,2369,1443,1029,7,48,11,3,2463,10000,0
1778161205232,65534,2368,1443,1029,7,52,11,1,2463,10000,0
1778161205292,65533,2371,1442,1029,7,47,10,3,2463,10000,0
1778161205372,65534,2369,1443,1029,5,49,8,4,2463,10000,0
1778161205412,65534,2369,1442,1030,6,49,12,3,2463,10000,0
1778161205472,65534,2371,1443,1029,6,49,12,1,2463,10000,0
1778161205512,65534,2369,1442,1029,6,47,8,4,2463,10000,0
1778161205572,65533,2373,1442,1029,7,48,8,1,2463,10000,0
1778161205632,65534,2372,1442,1029,7,48,10,3,2463,10000,0
1778161205712,2378,24,1442,1030,7,47,12,12,2463,10000,0
1778161205752,2238,14,1442,1029,7,49,8,8,2463,10000,0
1778161205812,2149,6,1442,1029,5,49,8,5,2463,10000,0
1778161205852,2115,3,1442,1030,7,48,12,7,2463,10000,0
1778161205911,2030,4,1442,1029,6,48,12,7,2463,10000,0
1778161205972,1970,2,1442,1029,6,48,11,4,2463,10000,0
1778161206032,1980,0,1443,1029,9,47,8,3,2463,10000,0
1778161206092,2081,0,1442,1030,7,48,10,4,2463,10000,0
1778161206131,1990,65532,1443,1029,5,49,11,4,2463,10000,0
1778161206212,2268,65530,1442,1029,6,49,11,0,2463,10000,0
1778161206272,2346,65531,1442,1029,6,47,11,3,2463,10000,0
1778161206332,2364,65530,1442,1029,6,45,11,1,2463,10000,0
1778161206412,2372,65531,1442,1030,9,48,10,4,2463,10000,0
1778161206472,2379,65530,1442,1028,6,48,8,1,2463,10000,0
1778161206512,2384,65531,1440,1029,7,48,8,3,2463,10000,0
1778161206592,2387,65531,1443,1030,7,45,12,1,2463,10000,0
1778161206631,2392,65531,1442,1028,6,48,10,1,2463,10000,0
1778161206712,2394,65531,1442,1029,6,47,8,0,2463,10000,0
1778161206792,2394,65534,1442,1030,9,48,10,3,2463,10000,0
1778161206812,2394,65531,1442,1030,9,48,10,3,2463,10000,0
1778161206873,2393,65531,1442,1030,6,48,10,1,2463,10000,0
1778161206932,2393,65531,1442,1029,6,49,12,3,2463,10000,0
1778161207012,2392,65531,1442,1029,9,51,8,3,2463,10000,0
1778161207072,2392,65531,1443,1030,4,45,12,3,2463,10000,0
1778161207132,2393,65531,1442,1029,5,45,12,3,2463,10000,0
1778161207192,2392,65531,1440,1029,5,49,10,1,2463,10000,0
1778161207231,2393,65531,1442,1029,4,47,10,1,2463,10000,0
1778161207292,2392,65531,1442,1029,5,47,10,1,2463,10000,0
1778161207352,2391,65532,1442,1030,7,47,8,1,2463,10000,0
1778161207431,2392,65532,1442,1030,5,47,8,1,2463,10000,0
1778161207451,2391,65530,1440,1028,7,48,12,4,2463,10000,0
1778161207532,2392,65534,1440,1029,5,48,12,1,2463,10000,0
1778161207572,2391,65531,1442,1029,7,48,8,1,2463,10000,0
1778161207651,2389,65531,1443,1029,6,48,8,1,2463,10000,0
1778161207672,2391,65532,1443,1030,6,48,12,3,2463,10000,0
1778161207751,32,2506,1442,1029,5,48,10,11,2463,10000,0
1778161207792,20,2175,1442,1029,6,48,11,9,2463,10000,0
1778161207852,12,2120,1442,1029,7,49,8,7,2463,10000,0
1778161207931,9,2173,1440,1029,7,48,11,5,2463,10000,0
1778161207992,8,2166,1442,1030,7,47,8,3,2463,10000,0
1778161208031,7,2024,1442,1029,5,51,7,4,2463,10000,0
1778161208111,3,2362,1440,1029,7,48,8,4,2463,10000,0
1778161208172,65533,2155,1442,1028,9,48,10,3,2463,10000,0
1778161208212,0,2386,1443,1028,6,51,11,4,2463,10000,0
1778161208271,65533,2317,1442,1029,6,48,12,4,2463,10000,0
1778161208351,65532,2358,1440,1029,5,48,11,4,2463,10000,0
1778161208371,65534,2359,1442,1029,6,51,12,0,2463,10000,0
1778161208431,65534,2362,1442,1029,7,48,12,3,2463,10000,0
1778161208491,65534,2363,1442,1029,6,49,11,1,2463,10000,0
1778161208572,65534,2366,1440,1029,4,49,8,1,2463,10000,0
1778161208632,65533,2364,1442,1029,6,48,8,1,2463,10000,0
1778161208711,65533,2365,1443,1029,7,48,12,3,2463,10000,0
1778161208731,65533,2363,1443,1029,7,48,8,3,2463,10000,0
1778161208791,65534,2365,1442,1029,7,51,8,1,2463,10000,0
1778161208871,0,2363,1442,1029,6,47,14,3,2463,10000,0
1778161208951,65534,2364,1442,1029,5,49,8,1,2463,10000,0
1778161208971,65534,2363,1440,1029,6,48,12,3,2463,10000,0
1778161209051,65533,2363,1440,1028,6,48,11,3,2463,10000,0
1778161209091,65533,2363,1442,1029,7,47,12,1,2463,10000,0
1778161209151,0,2365,1442,1029,6,47,10,3,2463,10000,0
1778161209211,0,2365,1440,1030,7,47,12,5,2463,10000,0
1778161209291,65534,2367,1442,1029,6,47,8,1,2463,10000,0
1778161209311,65534,2365,1442,1029,7,49,10,3,2463,10000,0
1778161209391,65534,2367,1440,1029,9,48,8,1,2463,10000,0
1778161209431,0,2367,1442,1029,7,51,10,1,2463,10000,0
1778161209511,65534,2368,1442,1029,6,49,7,0,2463,10000,0
1778161209571,65533,2368,1443,1030,6,48,12,1,2463,10000,0
1778161209631,65534,2369,1443,1028,6,48,12,0,2463,10000,0
1778161209711,119,611,1440,1028,6,49,14,31,2463,10000,0
1778161209731,1665,59,1440,1029,9,51,11,31,2463,10000,0
1778161209811,2247,14,1442,1029,7,49,14,9,2463,10000,0
1778161209851,2117,11,1442,1030,7,49,12,7,2463,10000,0
1778161209931,2174,3,1440,1029,7,48,8,4,2463,10000,0
1778161209971,2038,4,1442,1028,6,49,12,5,2463,10000,0
1778161210031,1982,3,1442,1029,7,49,12,5,2463,10000,0
1778161210071,2130,2,1442,1029,9,47,8,4,2463,10000,0
1778161210131,2012,0,1442,1029,6,49,12,7,2463,10000,0
1778161210211,2303,65530,1442,1029,6,45,12,0,2463,10000,0
1778161210231,2210,65530,1443,1030,6,49,8,1,2463,10000,0
1778161210291,2303,65532,1442,1029,6,49,7,1,2463,10000,0
1778161210371,2363,65531,1442,1029,6,48,8,3,2463,10000,0
1778161210451,2370,65531,1442,1029,5,47,11,4,2463,10000,0
1778161210471,2370,65531,1442,1028,7,47,8,1,2463,10000,0
1778161210551,2383,65530,1440,1029,7,44,10,1,2463,10000,0
1778161210591,2386,65530,1442,1028,7,47,8,1,2463,10000,0
1778161210651,2387,65530,1442,1028,7,48,10,1,2463,10000,0
1778161210711,2393,65530,1442,1030,6,51,10,4,2463,10000,0
1778161210791,2391,65532,1442,1028,6,49,10,3,2463,10000,0
1778161210831,2392,65532,1442,1029,5,44,10,3,2463,10000,0
1778161210891,2390,65530,1440,1029,7,48,10,3,2463,10000,0
1778161210951,2391,65531,1442,1029,6,47,11,3,2463,10000,0
1778161211011,2390,65531,1442,1028,7,48,8,1,2463,10000,0
1778161211051,2390,65531,1442,1029,7,48,12,4,2463,10000,0
1778161211111,2388,65531,1440,1030,6,48,11,3,2463,10000,0
1778161211171,2388,65531,1442,1029,7,47,8,1,2463,10000,0
1778161211251,2385,65531,1442,1029,6,45,10,0,2463,10000,0
1778161211271,2386,65531,1440,1029,9,48,8,1,2463,10000,0
1778161211351,2385,65531,1443,1029,4,48,12,3,2463,10000,0
1778161211391,2387,65532,1442,1029,5,48,14,4,2463,10000,0
1778161211471,2385,65532,1442,1030,6,49,10,3,2463,10000,0
1778161211551,2388,65534,1442,1030,7,49,11,1,2463,10000,0
1778161211572,2386,65531,1442,1029,5,49,12,3,2463,10000,0
1778161211632,2386,65531,1440,1030,7,47,10,4,2463,10000,0
1778161211711,2387,65532,1440,1028,7,47,8,1,2463,10000,0
1778161211771,44,2659,1443,1029,4,48,8,16,2463,10000,0
1778161211831,21,2157,1442,1029,6,47,8,8,2463,10000,0
1778161211891,10,2041,1442,1029,6,48,12,5,2463,10000,0
1778161211972,7,2146,1442,1028,6,48,11,4,2463,10000,0
1778161212011,7,2131,1442,1028,7,49,8,4,2463,10000,0
1778161212071,7,2148,1439,1029,7,49,14,5,2463,10000,0
1778161212112,4,2241,1442,1029,5,48,11,5,2463,10000,0
1778161212191,2,1957,1440,1028,6,49,8,4,2463,10000,0
1778161212231,65533,2155,1442,1030,9,48,10,1,2463,10000,0
1778161212291,65533,2313,1443,1029,6,48,14,0,2463,10000,0
1778161212351,65534,2352,1440,1029,7,48,8,1,2463,10000,0
1778161212411,65534,2367,1440,1028,7,49,8,0,2463,10000,0
1778161212431,65534,2367,1442,1028,7,47,12,3,2463,10000,0
1778161212511,65533,2371,1442,1029,5,51,12,1,2463,10000,0
1778161212571,65534,2376,1442,1029,6,47,10,1,2463,10000,0
1778161212651,0,2378,1442,1029,5,51,11,3,2463,10000,0
1778161212671,65534,2378,1442,1029,5,49,12,1,2463,10000,0
1778161212751,65534,2376,1440,1030,9,47,12,3,2463,10000,0
1778161212791,65534,2375,1442,1028,7,45,12,3,2463,10000,0
1778161212871,65534,2374,1442,1028,6,51,8,1,2463,10000,0
1778161212911,65534,2372,1443,1030,6,48,8,1,2463,10000,0
1778161212971,65533,2372,1440,1028,4,48,8,3,2463,10000,0
1778161213031,65534,2372,1442,1030,6,49,10,1,2463,10000,0
1778161213091,65534,2374,1440,1029,6,48,11,1,2463,10000,0
1778161213111,65534,2374,1443,1030,5,48,8,1,2463,10000,0
1778161213191,0,2373,1442,1029,6,48,10,3,2463,10000,0
1778161213231,65534,2371,1442,1029,6,45,10,3,2463,10000,0
1778161213311,0,2372,1440,1029,7,49,10,1,2463,10000,0
1778161213371,65534,2371,1442,1030,7,47,11,1,2463,10000,0
1778161213411,65533,2372,1442,1029,7,49,8,1,2463,10000,0
1778161213491,0,2373,1442,1029,6,47,8,1,2463,10000,0
1778161213531,65533,2371,1443,1029,6,47,12,1,2463,10000,0
1778161213611,0,2375,1442,1029,6,48,10,1,2463,10000,0
1778161213671,65534,2372,1442,1029,7,49,12,3,2463,10000,0
1778161213731,65534,2373,1442,1029,7,47,10,1,2463,10000,0
1778161213791,1671,60,1443,1029,7,49,11,30,2463,10000,0
1778161213851,2315,20,1440,1028,5,48,11,11,2463,10000,0
1778161213911,2104,8,1440,1028,5,47,12,7,2463,10000,0
1778161213951,2131,3,1442,1029,7,49,10,7,2463,10000,0
1778161214031,1992,3,1442,1030,6,48,12,4,2463,10000,0
1778161214091,1956,3,1442,1030,6,49,8,4,2463,10000,0
1778161214171,2240,0,1442,1029,7,49,11,3,2463,10000,0
1778161214211,2157,2,1442,1029,6,47,8,3,2463,10000,0
1778161214271,2337,65530,1440,1029,6,48,12,0,2463,10000,0
1778161214331,2268,65531,1443,1029,6,49,8,1,2463,10000,0
1778161214391,2346,65531,1442,1028,6,51,7,1,2463,10000,0
1778161214431,2364,65531,1440,1028,6,48,12,3,2463,10000,0
1778161214491,2374,65530,1440,1029,6,52,14,3,2463,10000,0
1778161214531,2378,65531,1440,1029,6,51,12,3,2463,10000,0
1778161214611,2382,65532,1442,1029,6,47,14,3,2463,10000,0
1778161214651,2386,65531,1440,1028,9,48,10,1,2463,10000,0
1778161214691,2388,65532,1442,1030,7,47,12,3,2463,10000,0
1778161214751,2391,65531,1442,1029,9,48,10,1,2463,10000,0
1778161214831,2394,65531,1442,1029,7,49,8,1,2463,10000,0
1778161214891,2393,65532,1440,1029,6,49,10,1,2463,10000,0
1778161214951,2393,65531,1442,1029,7,47,12,4,2463,10000,0
1778161215031,2391,65531,1440,1030,7,48,12,3,2463,10000,0
1778161215051,2393,65531,1442,1030,6,48,14,3,2463,10000,0
1778161215131,2392,65531,1442,1029,5,49,11,3,2463,10000,0
1778161215171,2389,65531,1442,1029,6,48,12,1,2463,10000,0
1778161215231,2388,65530,1440,1029,5,49,12,3,2463,10000,0
1778161215291,2387,65531,1442,1029,6,49,10,1,2463,10000,0
1778161215331,2388,65531,1442,1029,6,47,12,0,2463,10000,0
1778161215411,2388,65530,1443,1029,6,48,11,3,2463,10000,0
1778161215471,2388,65532,1442,1028,6,48,8,1,2463,10000,0
1778161215531,2387,65532,1440,1029,6,48,14,3,2463,10000,0
1778161215571,2388,65531,1442,1030,7,51,10,1,2463,10000,0
1778161215651,2388,65531,1442,1029,6,48,12,1,2463,10000,0
1778161215731,2387,65532,1442,1028,7,48,8,3,2463,10000,0
1778161215771,2388,65531,1440,1029,6,49,12,3,2463,10000,0
1778161215811,74,2251,1440,1029,7,49,8,31,2463,10000,0
1778161215871,26,2331,1440,1029,6,47,10,11,2463,10000,0
1778161215951,13,2107,1442,1029,9,47,14,7,2463,10000,0
1778161216011,8,2167,1442,1029,6,48,12,5,2463,10000,0
1778161216071,8,2106,1442,1028,6,49,8,4,2463,10000,0
1778161216131,8,2045,1440,1028,7,49,12,4,2463,10000,0
1778161216191,4,1930,1442,1029,6,49,12,4,2463,10000,0
1778161216271,65534,2271,1440,1030,6,47,7,1,2463,10000,0
1778161216331,0,2277,1442,1029,5,49,8,1,2463,10000,0
1778161216391,65533,2344,1442,1029,4,49,11,3,2463,10000,0
1778161216451,65534,2360,1442,1029,6,48,8,1,2463,10000,0
1778161216491,65534,2363,1442,1029,6,48,14,3,2463,10000,0
1778161216551,65533,2364,1442,1030,7,49,10,3,2463,10000,0
1778161216631,0,2371,1442,1029,7,47,14,3,2463,10000,0
1778161216672,65534,2371,1440,1029,6,51,10,0,2463,10000,0
1778161216731,0,2372,1442,1029,6,48,8,1,2463,10000,0
1778161216791,0,2372,1442,1029,5,48,10,1,2463,10000,0
1778161216871,0,2369,1440,1029,7,49,12,1,2463,10000,0
1778161216911,65534,2369,1442,1030,6,47,8,3,2463,10000,0
1778161216971,65534,2369,1442,1029,6,45,8,1,2463,10000,0
1778161217011,65534,2368,1440,1029,7,48,10,1,2463,10000,0
1778161217091,0,2371,1440,1028,7,48,10,4,2463,10000,0
1778161217132,65534,2371,1440,1029,7,49,12,3,2463,10000,0
1778161217211,65534,2369,1442,1029,5,48,8,1,2463,10000,0
1778161217271,0,2369,1440,1029,6,49,8,1,2463,10000,0
1778161217331,65533,2369,1442,1029,7,47,12,3,2463,10000,0
1778161217411,65534,2372,1440,1029,7,47,12,3,2463,10000,0
1778161217471,65534,2371,1442,1029,9,48,12,3,2463,10000,0
1778161217511,65534,2372,1440,1029,6,48,14,3,2463,10000,0
1778161217591,65533,2372,1443,1030,6,49,8,1,2463,10000,0
1778161217651,65534,2371,1442,1029,6,49,12,3,2463,10000,0
1778161217711,65534,2372,1443,1029,6,49,11,3,2463,10000,0
1778161217771,0,2375,1442,1029,7,48,10,3,2463,10000,0
1778161217851,2386,35,1442,1029,7,47,10,18,2463,10000,0
1778161217911,2237,12,1443,1029,6,48,10,11,2463,10000,0
1778161217951,2114,10,1440,1029,6,48,12,8,2463,10000,0
1778161218031,2188,4,1442,1029,6,47,12,7,2463,10000,0
1778161218111,2172,2,1442,1030,9,49,11,4,2463,10000,0
1778161218131,1969,2,1443,1028,7,48,8,4,2463,10000,0
1778161218191,1982,2,1440,1029,6,51,12,5,2463,10000,0
1778161218271,2156,65532,1443,1029,6,47,8,3,2463,10000,0
1778161218331,2196,65530,1442,1028,7,45,8,1,2463,10000,0
1778161218411,2328,65531,1440,1028,6,49,8,1,2463,10000,0
1778161218451,2358,65531,1440,1030,9,49,8,1,2463,10000,0
1778161218491,2367,65531,1442,1029,6,48,10,3,2463,10000,0
1778161218551,2374,65532,1440,1029,6,47,12,3,2463,10000,0
1778161218591,2379,65530,1440,1029,6,47,11,3,2463,10000,0
1778161218671,2384,65531,1440,1029,6,49,7,1,2463,10000,0
1778161218711,2387,65531,1440,1029,7,47,11,3,2463,10000,0
1778161218791,2391,65531,1442,1029,6,49,10,1,2463,10000,0
1778161218850,2393,65531,1440,1029,6,48,10,1,2463,10000,0
1778161218911,2392,65534,1442,1029,6,48,12,1,2463,10000,0
1778161218951,2390,65528,1440,1029,7,47,10,1,2463,10000,0
1778161219011,2391,65532,1442,1030,6,48,12,3,2463,10000,0
1778161219071,2390,65532,1439,1029,6,49,8,1,2463,10000,0
1778161219151,2390,65530,1440,1028,6,49,8,1,2463,10000,0
1778161219191,2388,65531,1440,1028,6,48,11,1,2463,10000,0
1778161219250,2391,65532,1440,1028,9,48,12,3,2463,10000,0
1778161219291,2389,65530,1443,1029,6,51,10,4,2463,10000,0
1778161219351,2392,65532,1442,1030,7,47,8,3,2463,10000,0
1778161219431,2389,65531,1442,1029,5,48,11,0,2463,10000,0
1778161219471,2389,65531,1442,1030,6,48,12,3,2463,10000,0
1778161219531,2388,65531,1442,1029,7,48,8,1,2463,10000,0
1778161219571,2387,65532,1443,1029,5,49,10,1,2463,10000,0
1778161219671,2389,65531,1442,1028,9,49,10,3,2463,10000,0
1778161219691,2389,65531,1440,1029,7,49,10,3,2463,10000,0
1778161219770,2389,65530,1440,1029,7,48,10,1,2463,10000,0
1778161219811,2391,65532,1442,1029,7,47,12,1,2463,10000,0
1778161219871,42,2595,1440,1029,5,48,10,16,2463,10000,0
1778161219951,18,2029,1439,1028,7,48,12,9,2463,10000,0
1778161219970,14,2084,1439,1029,7,49,8,7,2463,10000,0
1778161220051,9,2163,1440,1030,6,49,11,5,2463,10000,0
1778161220110,8,2114,1439,1030,6,47,10,5,2463,10000,0
1778161220171,8,2093,1440,1028,5,47,8,3,2463,10000,0
1778161220211,7,2316,1442,1030,6,49,12,3,2463,10000,0
1778161220291,3,1894,1442,1029,7,47,10,4,2463,10000,0
1778161220330,65532,2080,1439,1029,6,48,8,1,2463,10000,0
1778161220410,65533,2324,1440,1029,7,45,11,0,2463,10000,0
1778161220451,65533,2351,1442,1028,6,49,11,4,2463,10000,0
1778161220510,65534,2364,1442,1030,4,49,10,1,2463,10000,0
1778161220550,0,2364,1440,1029,6,51,8,1,2463,10000,0
1778161220650,65533,2368,1442,1030,4,49,10,1,2463,10000,0
1778161220671,65534,2368,1442,1029,4,49,14,3,2463,10000,0
1778161220750,65534,2369,1440,1029,4,49,12,4,2463,10000,0
1778161220790,0,2371,1442,1028,6,48,11,1,2463,10000,0
1778161220850,65533,2368,1442,1029,5,48,10,1,2463,10000,0
1778161220930,65533,2367,1442,1030,6,47,12,3,2463,10000,0
1778161220990,0,2368,1442,1029,6,48,10,3,2463,10000,0
1778161221051,0,2369,1442,1029,7,47,7,1,2463,10000,0
1778161221090,65534,2368,1442,1030,7,47,11,3,2463,10000,0
1778161221171,65533,2367,1440,1029,5,48,10,3,2463,10000,0
1778161221210,65534,2367,1440,1029,6,48,8,0,2463,10000,0
1778161221290,65534,2367,1442,1029,7,48,8,1,2463,10000,0
1778161221310,0,2367,1440,1029,9,47,8,1,2463,10000,0
1778161221391,65534,2368,1442,1029,7,51,12,3,2463,10000,0
1778161221410,65534,2367,1440,1029,6,49,8,3,2463,10000,0
